0.1394994559303591,0.0894450489662677,0.0,0.04453457315263626
0.17584330794341677,0.0894450489662677,0.0,0.05114254624591949
0.2054406964091404,0.1394994559303591,0.01545157780195866,0.06382431496686122
0.2087051142546246,0.17584330794341677,0.030250272034820475,0.07840538134335742
0.191512513601741,0.2054406964091404,0.046789989118607184,0.09433178355920468
0.1773667029379761,0.2087051142546246,0.046789989118607184,0.10851716292412703
0.1603917301414581,0.2087051142546246,0.046789989118607184,0.1179740825007419
0.20000000000000004,0.2087051142546246,0.046789989118607184,0.1259669601345336
0.19020674646354732,0.2087051142546246,0.046789989118607184,0.1348897022455238
0.20500544069640916,0.2087051142546246,0.046789989118607184,0.14802651102977546
0.25854189336235045,0.2087051142546246,0.046789989118607184,0.1607676328024533
0.25636561479869424,0.2087051142546246,0.07268770402611535,0.17515085567316255
0.23873775843307946,0.25854189336235045,0.1394994559303591,0.19204669106736574
0.23699673558215453,0.25854189336235045,0.1603917301414581,0.20267088732812347
0.22720348204570187,0.25854189336235045,0.1603917301414581,0.2083885646453655
0.21675734494015234,0.25854189336235045,0.1603917301414581,0.21125729547927594
0.2097932535364527,0.25854189336235045,0.1603917301414581,0.21293896527846476
0.2043525571273123,0.25854189336235045,0.1603917301414581,0.21523394994559306
0.20957562568008706,0.25854189336235045,0.1603917301414581,0.21818181818181817
0.20761697497279655,0.25854189336235045,0.19020674646354732,0.22217825699871405
0.1704026115342764,0.25854189336235045,0.19020674646354732,0.2230487684241765
0.16822633297062026,0.25854189336235045,0.2043525571273123,0.2246315164704719
0.16757344940152338,0.25854189336235045,0.1704026115342764,0.22148580472845983
0.16430903155603918,0.25636561479869424,0.16822633297062026,0.21327529923830255
0.14494015233949945,0.23873775843307946,0.16757344940152338,0.2052032842021961
0.14167573449401524,0.23699673558215453,0.16430903155603918,0.1984370363042833
0.14450489662676821,0.22720348204570187,0.14494015233949945,0.19006825600949648
0.1325353645266594,0.21675734494015234,0.14167573449401524,0.18229300623207048
0.13014145810663766,0.2097932535364527,0.14167573449401524,0.17572460183994462
0.1279651795429815,0.20957562568008706,0.1325353645266594,0.1687011573845089
